order_id,product_id,quantity,unit_price,unit_cost
500401,1050,1,9.96,5.12
500401,1022,1,89.29,71.91
500402,1003,2,16.76,10.43
500403,1080,3,13.5,9.7
500403,1062,3,39.94,24.4
500403,1031,1,61.08,26.7
500404,1047,3,32.59,16.27
500404,1078,1,19.71,14.52
500405,1084,2,6.83,4.87
500405,1027,1,48.53,23.68
500405,1030,2,37.14,15.95
500406,1081,2,18.92,13.34
500406,1056,2,93.62,61.62
500406,1029,3,18.46,8.02
500406,1078,1,19.71,14.52
500407,1066,1,31.67,19.0
500407,1077,2,26.11,17.33
500408,1000,1,31.83,20.13
500408,1036,1,16.3,7.8
500408,1046,2,32.28,16.34
500409,1028,2,20.81,8.8
500409,1045,2,12.66,6.6
500409,1016,1,58.01,49.31
500409,1029,3,18.46,8.02
500410,1064,1,23.03,14.31
500410,1044,2,36.15,17.97
500410,1004,2,42.61,25.74
500410,1060,2,84.27,56.39
500410,1050,1,9.96,5.12
500411,1070,1,96.13,56.64
500411,1058,2,83.98,48.8
500411,1005,1,14.98,9.5
500411,1065,1,54.43,31.87
500411,1023,3,97.84,76.62
500411,1049,1,9.78,4.51
500412,1015,1,145.62,106.1
500412,1064,1,23.03,14.31
500413,1025,2,68.75,32.64
500414,1012,1,35.71,21.89
500415,1015,1,145.62,106.1
500415,1019,1,158.0,121.76
500416,1045,2,12.66,6.6
500416,1082,1,7.84,5.86
500416,1070,3,96.13,56.64
500416,1028,1,20.81,8.8
500416,1071,2,16.14,10.85
500416,1080,3,13.5,9.7
500417,1063,2,85.08,56.56
500418,1080,2,13.5,9.7
500418,1055,1,17.87,8.33
500419,1033,2,23.67,11.3
500419,1051,2,18.62,9.33
500419,1061,2,46.83,26.77
500419,1025,2,68.75,32.64
500419,1041,1,19.13,8.73
500420,1033,2,23.67,11.3
500420,1016,1,58.01,49.31
500420,1018,1,96.7,69.36
500421,1027,1,48.53,23.68
500422,1020,2,67.21,52.37
500423,1077,2,26.11,17.33
500424,1019,3,158.0,121.76
500425,1072,3,11.81,7.5
500425,1019,1,158.0,121.76
500425,1080,3,13.5,9.7
500426,1022,2,89.29,71.91
500427,1048,1,25.0,12.32
500427,1023,2,97.84,76.62
500427,1079,1,10.85,7.94
500428,1043,2,31.33,16.1
500428,1027,1,48.53,23.68
500428,1047,1,32.59,16.27
500428,1083,2,12.54,8.23
500429,1031,2,61.08,26.7
500429,1081,1,18.92,13.34
500430,1061,2,46.83,26.77
500431,1082,2,7.84,5.86
500432,1007,3,22.65,12.31
500432,1034,3,20.06,9.91
500432,1050,1,9.96,5.12
500432,1062,3,39.94,24.4
500433,1030,1,37.14,15.95
500433,1000,1,31.83,20.13
500434,1040,1,62.95,29.03
500434,1029,3,18.46,8.02
500435,1039,1,35.5,14.75
500435,1015,2,145.62,106.1
500435,1083,2,12.54,8.23
500435,1071,2,16.14,10.85
500436,1001,1,48.84,28.89
500436,1084,1,6.83,4.87
500437,1049,2,9.78,4.51
500437,1022,1,89.29,71.91
500437,1051,2,18.62,9.33
500437,1084,1,6.83,4.87
500437,1007,3,22.65,12.31
500438,1029,1,18.46,8.02
500439,1060,2,84.27,56.39
500439,1084,3,6.83,4.87
500439,1046,1,32.28,16.34
500440,1035,1,58.01,24.53
500440,1060,1,84.27,56.39
500440,1005,1,14.98,9.5
500441,1032,2,31.28,14.2
500442,1022,2,89.29,71.91
500442,1080,2,13.5,9.7
500443,1047,1,32.59,16.27
500443,1011,1,27.91,15.76
500444,1034,2,20.06,9.91
500445,1043,2,31.33,16.1
500445,1042,3,18.52,8.94
500445,1054,1,16.0,7.32
500446,1072,1,11.81,7.5
500447,1011,1,27.91,15.76
500448,1048,2,25.0,12.32
500449,1027,2,48.53,23.68
500450,1057,3,70.96,47.26
500450,1070,3,96.13,56.64
500450,1063,1,85.08,56.56
500451,1007,1,22.65,12.31
500451,1061,1,46.83,26.77
500451,1000,2,31.83,20.13
500451,1017,2,203.45,168.48
500452,1021,1,53.05,44.77
500452,1055,1,17.87,8.33
500453,1009,2,34.56,19.21
500453,1079,3,10.85,7.94
500454,1063,1,85.08,56.56
500454,1012,2,35.71,21.89
500455,1084,1,6.83,4.87
500455,1011,2,27.91,15.76
500455,1019,1,158.0,121.76
500455,1039,1,35.5,14.75
500455,1009,2,34.56,19.21
500455,1025,2,68.75,32.64
500456,1055,1,17.87,8.33
500456,1079,3,10.85,7.94
500456,1051,1,18.62,9.33
500457,1082,2,7.84,5.86
500458,1004,2,42.61,25.74
500459,1066,2,31.67,19.0
500459,1060,1,84.27,56.39
500460,1021,1,53.05,44.77
500460,1054,1,16.0,7.32
500461,1061,3,46.83,26.77
500462,1077,2,26.11,17.33
500463,1023,2,97.84,76.62
500463,1016,1,58.01,49.31
500464,1049,1,9.78,4.51
500465,1003,1,16.76,10.43
500465,1058,1,83.98,48.8
500465,1043,2,31.33,16.1
500466,1067,2,94.63,56.6
500466,1068,2,62.19,40.12
500466,1079,1,10.85,7.94
500466,1060,1,84.27,56.39
500467,1081,1,18.92,13.34
500468,1080,2,13.5,9.7
500468,1073,1,18.44,12.91
500469,1077,1,26.11,17.33
500469,1011,3,27.91,15.76
500469,1080,1,13.5,9.7
500469,1048,1,25.0,12.32
500469,1042,2,18.52,8.94
500470,1003,3,16.76,10.43
500470,1065,3,54.43,31.87
500470,1074,1,7.05,4.72
500471,1015,1,145.62,106.1
500471,1018,2,96.7,69.36
500472,1075,3,24.53,16.28
500473,1003,3,16.76,10.43
500474,1062,2,39.94,24.4
500474,1048,2,25.0,12.32
500475,1072,2,11.81,7.5
500475,1081,1,18.92,13.34
500476,1036,1,16.3,7.8
500476,1061,3,46.83,26.77
500476,1000,1,31.83,20.13
500477,1000,1,31.83,20.13
500478,1071,1,16.14,10.85
500479,1039,1,35.5,14.75
500479,1069,2,50.32,34.14
500479,1055,2,17.87,8.33
500479,1063,2,85.08,56.56
500479,1051,2,18.62,9.33
500480,1075,2,24.53,16.28
500481,1039,1,35.5,14.75
500482,1011,2,27.91,15.76
500482,1053,3,21.56,11.33
500483,1049,3,9.78,4.51
500484,1004,1,42.61,25.74
500485,1042,2,18.52,8.94
500485,1004,1,42.61,25.74
500485,1002,3,21.43,11.57
500486,1040,2,62.95,29.03
500486,1028,2,20.81,8.8
500486,1060,2,84.27,56.39
500487,1049,2,9.78,4.51
500488,1072,1,11.81,7.5
500488,1054,2,16.0,7.32
500488,1078,1,19.71,14.52
500489,1056,1,93.62,61.62
500489,1010,2,43.12,23.21
500489,1014,1,143.17,101.54
500489,1081,3,18.92,13.34
500490,1045,1,12.66,6.6
500491,1048,1,25.0,12.32
500492,1006,1,53.62,29.31
500493,1075,1,24.53,16.28
500493,1059,1,90.78,56.73
500494,1022,1,89.29,71.91
500494,1047,2,32.59,16.27
500495,1020,2,67.21,52.37
500495,1067,3,94.63,56.6
500495,1059,2,90.78,56.73
500496,1026,1,67.11,32.58
500497,1030,2,37.14,15.95
500498,1078,1,19.71,14.52
500498,1037,1,54.45,25.62
500498,1067,1,94.63,56.6
500499,1044,1,36.15,17.97
500500,1055,2,17.87,8.33
500500,1031,1,61.08,26.7
500500,1038,1,57.96,23.86
500501,1033,3,23.67,11.3
500502,1037,3,54.45,25.62
500502,1028,2,20.81,8.8
500503,1032,1,31.28,14.2
500503,1009,2,34.56,19.21
500504,1039,1,35.5,14.75
500505,1050,3,9.96,5.12
500505,1072,3,11.81,7.5
500506,1075,1,24.53,16.28
500506,1031,3,61.08,26.7
500506,1077,1,26.11,17.33
500506,1033,2,23.67,11.3
500507,1036,2,16.3,7.8
500508,1034,1,20.06,9.91
500508,1052,1,36.77,17.46
500509,1067,1,94.63,56.6
500509,1084,2,6.83,4.87
500510,1021,3,53.05,44.77
500510,1018,1,96.7,69.36
500510,1028,2,20.81,8.8
500510,1006,1,53.62,29.31
500510,1075,2,24.53,16.28
500511,1016,1,58.01,49.31
500511,1077,2,26.11,17.33
500512,1027,1,48.53,23.68
500513,1068,1,62.19,40.12
500513,1082,1,7.84,5.86
500514,1020,1,67.21,52.37
500514,1013,2,79.75,62.38
500515,1073,1,18.44,12.91
500515,1057,2,70.96,47.26
500515,1016,1,58.01,49.31
500515,1007,2,22.65,12.31
500515,1022,3,89.29,71.91
500516,1061,2,46.83,26.77
500516,1005,3,14.98,9.5
500516,1041,1,19.13,8.73
500516,1038,2,57.96,23.86
500517,1066,1,31.67,19.0
500517,1044,1,36.15,17.97
500517,1024,2,135.79,99.24
500518,1052,1,36.77,17.46
500519,1060,1,84.27,56.39
500519,1074,1,7.05,4.72
500520,1016,1,58.01,49.31
500521,1005,1,14.98,9.5
500522,1072,2,11.81,7.5
500523,1048,1,25.0,12.32
500523,1008,1,28.48,16.6
500524,1078,1,19.71,14.52
500524,1028,2,20.81,8.8
500525,1018,1,96.7,69.36
500526,1045,2,12.66,6.6
500527,1014,2,143.17,101.54
500528,1059,1,90.78,56.73
500529,1050,1,9.96,5.12
500530,1067,1,94.63,56.6
500530,1076,2,8.96,6.26
500530,1050,1,9.96,5.12
500530,1024,1,135.79,99.24
500531,1043,1,31.33,16.1
500532,1060,2,84.27,56.39
500532,1000,2,31.83,20.13
500532,1071,1,16.14,10.85
500532,1055,1,17.87,8.33
500532,1010,1,43.12,23.21
500533,1033,1,23.67,11.3
500534,1070,3,96.13,56.64
500535,1033,2,23.67,11.3
500535,1041,1,19.13,8.73
500535,1050,2,9.96,5.12
500535,1049,1,9.78,4.51
500536,1028,3,20.81,8.8
500537,1070,3,96.13,56.64
500537,1047,1,32.59,16.27
500537,1006,1,53.62,29.31
500538,1037,1,54.45,25.62
500538,1023,3,97.84,76.62
500538,1024,2,135.79,99.24
500538,1052,1,36.77,17.46
500539,1017,2,203.45,168.48
500539,1004,2,42.61,25.74
500540,1058,1,83.98,48.8
500541,1033,1,23.67,11.3
500542,1083,1,12.54,8.23
500542,1013,1,79.75,62.38
500543,1084,1,6.83,4.87
500544,1074,2,7.05,4.72
500544,1053,3,21.56,11.33
500544,1064,1,23.03,14.31
500544,1084,2,6.83,4.87
500545,1069,3,50.32,34.14
500546,1004,1,42.61,25.74
500546,1070,2,96.13,56.64
500547,1083,3,12.54,8.23
500548,1018,1,96.7,69.36
500548,1072,1,11.81,7.5
500548,1035,3,58.01,24.53
500549,1006,1,53.62,29.31
500550,1083,2,12.54,8.23
500550,1011,2,27.91,15.76
500551,1062,2,39.94,24.4
500551,1056,1,93.62,61.62
500552,1033,1,23.67,11.3
500553,1004,1,42.61,25.74
500554,1040,1,62.95,29.03
500555,1029,1,18.46,8.02
500555,1068,1,62.19,40.12
500555,1046,1,32.28,16.34
500555,1006,2,53.62,29.31
500555,1020,1,67.21,52.37
500556,1078,2,19.71,14.52
500557,1054,2,16.0,7.32
500558,1023,1,97.84,76.62
500559,1020,2,67.21,52.37
500559,1025,1,68.75,32.64
500559,1017,2,203.45,168.48
500560,1019,3,158.0,121.76
500561,1029,2,18.46,8.02
500562,1017,1,203.45,168.48
500562,1042,1,18.52,8.94
500562,1051,2,18.62,9.33
500562,1073,2,18.44,12.91
500562,1013,1,79.75,62.38
500563,1001,1,48.84,28.89
500563,1029,1,18.46,8.02
500563,1002,1,21.43,11.57
500563,1028,3,20.81,8.8
500564,1052,3,36.77,17.46
500564,1059,3,90.78,56.73
500565,1015,3,145.62,106.1
500565,1054,2,16.0,7.32
500565,1058,3,83.98,48.8
500565,1046,1,32.28,16.34
500565,1001,1,48.84,28.89
500566,1018,1,96.7,69.36
500566,1061,3,46.83,26.77
500566,1078,2,19.71,14.52
500567,1040,3,62.95,29.03
500568,1007,1,22.65,12.31
500569,1082,1,7.84,5.86
500570,1010,1,43.12,23.21
500571,1022,3,89.29,71.91
500572,1074,1,7.05,4.72
500572,1071,1,16.14,10.85
500573,1021,1,53.05,44.77
500573,1030,2,37.14,15.95
500573,1003,3,16.76,10.43
500574,1016,2,58.01,49.31
500574,1005,2,14.98,9.5
500574,1069,1,50.32,34.14
500575,1008,3,28.48,16.6
500576,1074,2,7.05,4.72
500576,1002,1,21.43,11.57
500576,1011,1,27.91,15.76
500577,1020,1,67.21,52.37
500578,1016,2,58.01,49.31
500579,1047,1,32.59,16.27
500580,1052,1,36.77,17.46
500580,1033,1,23.67,11.3
500581,1069,2,50.32,34.14
500582,1013,1,79.75,62.38
500582,1060,2,84.27,56.39
500583,1033,2,23.67,11.3
500583,1052,1,36.77,17.46
500584,1076,2,8.96,6.26
500584,1023,2,97.84,76.62
500585,1006,1,53.62,29.31
500586,1081,3,18.92,13.34
500587,1056,3,93.62,61.62
500587,1019,1,158.0,121.76
500587,1060,1,84.27,56.39
500587,1080,2,13.5,9.7
500587,1018,3,96.7,69.36
500588,1008,1,28.48,16.6
500588,1023,1,97.84,76.62
500589,1076,3,8.96,6.26
500590,1074,1,7.05,4.72
500591,1043,2,31.33,16.1
500592,1068,3,62.19,40.12
500593,1064,1,23.03,14.31
500594,1062,2,39.94,24.4
500595,1024,2,135.79,99.24
500595,1057,1,70.96,47.26
500595,1073,3,18.44,12.91
500596,1009,1,34.56,19.21
500596,1023,2,97.84,76.62
500596,1012,2,35.71,21.89
500596,1016,3,58.01,49.31
500597,1006,1,53.62,29.31
500597,1015,2,145.62,106.1
500598,1005,3,14.98,9.5
500599,1044,1,36.15,17.97
500599,1070,1,96.13,56.64
500599,1053,1,21.56,11.33
500600,1009,1,34.56,19.21
500601,1006,1,53.62,29.31
500601,1062,3,39.94,24.4
500602,1004,1,42.61,25.74
500603,1028,1,20.81,8.8
500603,1076,2,8.96,6.26
500604,1013,2,79.75,62.38
500604,1075,1,24.53,16.28
500605,1079,3,10.85,7.94
500606,1045,2,12.66,6.6
500607,1040,1,62.95,29.03
500608,1014,1,143.17,101.54
500609,1022,1,89.29,71.91
500609,1018,3,96.7,69.36
500610,1049,1,9.78,4.51
500610,1032,2,31.28,14.2
500610,1031,1,61.08,26.7
500610,1028,2,20.81,8.8
500611,1002,1,21.43,11.57
500611,1046,1,32.28,16.34
500611,1037,1,54.45,25.62
500611,1019,1,158.0,121.76
500612,1048,2,25.0,12.32
500612,1022,3,89.29,71.91
500612,1041,3,19.13,8.73
500613,1033,3,23.67,11.3
500614,1082,2,7.84,5.86
500614,1048,1,25.0,12.32
500615,1024,3,135.79,99.24
500616,1000,2,31.83,20.13
500617,1025,1,68.75,32.64
500618,1037,1,54.45,25.62
500618,1038,3,57.96,23.86
500618,1056,1,93.62,61.62
500618,1002,2,21.43,11.57
500619,1066,2,31.67,19.0
500619,1063,2,85.08,56.56
500620,1074,1,7.05,4.72
500621,1001,1,48.84,28.89
500621,1034,3,20.06,9.91
500621,1059,2,90.78,56.73
500622,1021,1,53.05,44.77
500622,1001,1,48.84,28.89
500623,1078,1,19.71,14.52
500623,1048,1,25.0,12.32
500623,1064,2,23.03,14.31
500624,1009,3,34.56,19.21
500624,1078,1,19.71,14.52
500624,1040,2,62.95,29.03
500624,1024,3,135.79,99.24
500625,1079,2,10.85,7.94
500625,1023,1,97.84,76.62
500626,1084,1,6.83,4.87
500626,1026,1,67.11,32.58
500626,1020,2,67.21,52.37
500627,1076,2,8.96,6.26
500627,1040,1,62.95,29.03
500628,1034,2,20.06,9.91
500628,1023,2,97.84,76.62
500629,1063,3,85.08,56.56
500629,1060,2,84.27,56.39
500629,1040,2,62.95,29.03
500629,1021,3,53.05,44.77
500630,1045,1,12.66,6.6
500631,1010,1,43.12,23.21
500632,1010,2,43.12,23.21
500633,1017,1,203.45,168.48
500633,1003,2,16.76,10.43
500633,1083,1,12.54,8.23
500633,1047,2,32.59,16.27
500634,1020,2,67.21,52.37
500634,1019,3,158.0,121.76
500635,1041,1,19.13,8.73
500635,1052,1,36.77,17.46
500636,1019,1,158.0,121.76
500637,1040,2,62.95,29.03
500637,1074,1,7.05,4.72
500637,1051,1,18.62,9.33
500637,1029,1,18.46,8.02
500638,1059,1,90.78,56.73
500638,1019,1,158.0,121.76
500638,1082,2,7.84,5.86
500638,1052,3,36.77,17.46
500638,1022,2,89.29,71.91
500638,1079,1,10.85,7.94
500639,1023,2,97.84,76.62
500639,1005,2,14.98,9.5
500639,1055,3,17.87,8.33
500640,1042,2,18.52,8.94
500640,1084,2,6.83,4.87
500641,1065,1,54.43,31.87
500641,1003,3,16.76,10.43
500642,1026,2,67.11,32.58
500642,1013,2,79.75,62.38
500642,1028,3,20.81,8.8
500643,1073,3,18.44,12.91
500643,1068,2,62.19,40.12
500644,1028,2,20.81,8.8
500645,1082,1,7.84,5.86
500645,1010,1,43.12,23.21
500645,1022,2,89.29,71.91
500645,1019,2,158.0,121.76
500645,1012,1,35.71,21.89
500646,1022,3,89.29,71.91
500646,1009,2,34.56,19.21
500647,1065,1,54.43,31.87
500648,1014,3,143.17,101.54
500648,1047,3,32.59,16.27
500648,1068,3,62.19,40.12
500648,1019,2,158.0,121.76
500649,1068,1,62.19,40.12
500650,1051,2,18.62,9.33
500650,1038,1,57.96,23.86
500650,1001,2,48.84,28.89
500651,1014,2,143.17,101.54
500652,1033,2,23.67,11.3
500652,1071,2,16.14,10.85
500652,1068,2,62.19,40.12
500653,1039,1,35.5,14.75
500653,1017,3,203.45,168.48
500654,1000,1,31.83,20.13
500654,1005,2,14.98,9.5
500655,1064,1,23.03,14.31
500656,1063,1,85.08,56.56
500656,1056,2,93.62,61.62
500657,1040,3,62.95,29.03
500658,1049,1,9.78,4.51
500658,1081,3,18.92,13.34
500658,1051,1,18.62,9.33
500658,1036,1,16.3,7.8
500659,1051,3,18.62,9.33
500659,1039,2,35.5,14.75
500660,1016,1,58.01,49.31
500661,1084,2,6.83,4.87
500662,1078,2,19.71,14.52
500663,1055,1,17.87,8.33
500663,1018,3,96.7,69.36
500663,1022,2,89.29,71.91
500664,1023,2,97.84,76.62
500664,1002,2,21.43,11.57
500664,1039,2,35.5,14.75
500665,1005,1,14.98,9.5
500665,1036,3,16.3,7.8
500665,1020,2,67.21,52.37
500666,1068,1,62.19,40.12
500666,1027,1,48.53,23.68
500666,1014,2,143.17,101.54
500666,1036,1,16.3,7.8
500667,1065,2,54.43,31.87
500667,1072,2,11.81,7.5
500667,1014,1,143.17,101.54
500668,1078,3,19.71,14.52
500668,1057,2,70.96,47.26
500669,1052,1,36.77,17.46
500670,1076,2,8.96,6.26
500670,1078,3,19.71,14.52
500670,1035,2,58.01,24.53
500670,1073,2,18.44,12.91
500671,1012,2,35.71,21.89
500671,1083,2,12.54,8.23
500672,1025,1,68.75,32.64
500673,1002,1,21.43,11.57
500673,1007,1,22.65,12.31
500674,1055,1,17.87,8.33
500674,1054,3,16.0,7.32
500674,1052,1,36.77,17.46
500675,1021,3,53.05,44.77
500675,1000,3,31.83,20.13
500676,1025,2,68.75,32.64
500677,1069,1,50.32,34.14
500678,1050,3,9.96,5.12
500678,1024,1,135.79,99.24
500678,1012,2,35.71,21.89
500678,1000,1,31.83,20.13
500679,1005,1,14.98,9.5
500679,1041,1,19.13,8.73
500679,1022,1,89.29,71.91
500679,1034,1,20.06,9.91
500680,1030,2,37.14,15.95
500680,1070,2,96.13,56.64
500680,1000,1,31.83,20.13
500681,1070,1,96.13,56.64
500681,1020,2,67.21,52.37
500682,1078,1,19.71,14.52
500683,1072,1,11.81,7.5
500684,1007,2,22.65,12.31
500684,1057,1,70.96,47.26
500685,1055,2,17.87,8.33
500685,1020,1,67.21,52.37
500686,1031,2,61.08,26.7
500687,1022,1,89.29,71.91
500687,1071,3,16.14,10.85
500688,1026,1,67.11,32.58
500688,1064,1,23.03,14.31
500689,1026,2,67.11,32.58
500689,1027,2,48.53,23.68
500689,1061,2,46.83,26.77
500690,1010,1,43.12,23.21
500690,1064,1,23.03,14.31
500690,1043,2,31.33,16.1
500690,1081,3,18.92,13.34
500691,1080,2,13.5,9.7
500691,1069,2,50.32,34.14
500692,1051,1,18.62,9.33
500693,1058,1,83.98,48.8
500693,1013,1,79.75,62.38
500694,1039,3,35.5,14.75
500695,1013,1,79.75,62.38
500696,1009,2,34.56,19.21
500696,1024,1,135.79,99.24
500696,1019,3,158.0,121.76
500697,1020,2,67.21,52.37
500697,1025,3,68.75,32.64
500697,1028,1,20.81,8.8
500697,1077,1,26.11,17.33
500697,1019,2,158.0,121.76
500697,1012,1,35.71,21.89
500698,1023,3,97.84,76.62
500698,1059,1,90.78,56.73
500699,1008,3,28.48,16.6
500700,1002,2,21.43,11.57
500700,1051,2,18.62,9.33
500701,1061,1,46.83,26.77
500702,1083,1,12.54,8.23
500703,1080,1,13.5,9.7
500703,1047,3,32.59,16.27
500703,1074,1,7.05,4.72
500703,1021,1,53.05,44.77
500703,1000,1,31.83,20.13
500704,1068,3,62.19,40.12
500704,1066,2,31.67,19.0
500705,1034,1,20.06,9.91
500705,1031,1,61.08,26.7
500705,1009,1,34.56,19.21
500706,1059,3,90.78,56.73
500706,1077,2,26.11,17.33
500706,1056,2,93.62,61.62
500707,1014,1,143.17,101.54
500708,1014,1,143.17,101.54
500708,1045,1,12.66,6.6
500708,1075,1,24.53,16.28
500709,1068,1,62.19,40.12
500709,1082,2,7.84,5.86
500710,1038,1,57.96,23.86
500711,1063,2,85.08,56.56
500711,1022,2,89.29,71.91
500712,1002,3,21.43,11.57
500713,1048,2,25.0,12.32
500714,1051,2,18.62,9.33
500715,1078,2,19.71,14.52
500715,1045,1,12.66,6.6
500715,1073,1,18.44,12.91
500715,1012,1,35.71,21.89
500715,1017,1,203.45,168.48
500716,1026,2,67.11,32.58
500716,1039,1,35.5,14.75
500716,1078,2,19.71,14.52
500717,1072,1,11.81,7.5
500717,1020,1,67.21,52.37
500717,1043,1,31.33,16.1
500718,1077,1,26.11,17.33
500718,1034,3,20.06,9.91
500719,1080,1,13.5,9.7
500719,1081,1,18.92,13.34
500719,1001,1,48.84,28.89
500720,1038,3,57.96,23.86
500720,1017,1,203.45,168.48
500721,1080,1,13.5,9.7
500722,1079,2,10.85,7.94
500722,1052,1,36.77,17.46
500723,1038,1,57.96,23.86
500724,1056,2,93.62,61.62
500724,1073,1,18.44,12.91
500725,1062,1,39.94,24.4
500726,1000,2,31.83,20.13
500726,1070,1,96.13,56.64
500726,1076,1,8.96,6.26
500727,1063,3,85.08,56.56
500727,1032,2,31.28,14.2
500727,1071,3,16.14,10.85
500728,1079,1,10.85,7.94
500728,1073,1,18.44,12.91
500728,1036,1,16.3,7.8
500729,1065,1,54.43,31.87
500729,1024,1,135.79,99.24
500729,1077,1,26.11,17.33
500729,1064,3,23.03,14.31
500729,1038,1,57.96,23.86
500730,1059,2,90.78,56.73
500731,1058,2,83.98,48.8
500732,1080,1,13.5,9.7
500732,1043,1,31.33,16.1
500732,1026,1,67.11,32.58
500733,1068,1,62.19,40.12
500734,1013,1,79.75,62.38
500734,1048,1,25.0,12.32
500734,1037,3,54.45,25.62
500734,1074,2,7.05,4.72
500735,1040,1,62.95,29.03
500735,1001,1,48.84,28.89
500736,1021,3,53.05,44.77
500736,1084,1,6.83,4.87
500736,1081,1,18.92,13.34
500737,1050,1,9.96,5.12
500737,1001,2,48.84,28.89
500737,1041,2,19.13,8.73
500738,1015,2,145.62,106.1
500738,1004,1,42.61,25.74
500738,1020,2,67.21,52.37
500739,1058,1,83.98,48.8
500740,1037,1,54.45,25.62
500740,1070,1,96.13,56.64
500741,1007,3,22.65,12.31
500742,1022,3,89.29,71.91
500743,1032,1,31.28,14.2
500743,1045,1,12.66,6.6
500743,1066,3,31.67,19.0
500744,1000,3,31.83,20.13
500744,1071,3,16.14,10.85
500745,1073,1,18.44,12.91
500745,1071,1,16.14,10.85
500746,1005,1,14.98,9.5
500747,1039,2,35.5,14.75
500748,1069,1,50.32,34.14
500748,1070,1,96.13,56.64
500748,1030,3,37.14,15.95
500749,1060,1,84.27,56.39
500749,1033,1,23.67,11.3
500749,1013,1,79.75,62.38
500750,1030,2,37.14,15.95
500751,1057,2,70.96,47.26
500751,1047,2,32.59,16.27
500752,1027,2,48.53,23.68
500752,1005,3,14.98,9.5
500753,1049,2,9.78,4.51
500753,1051,2,18.62,9.33
500753,1013,1,79.75,62.38
500754,1002,3,21.43,11.57
500754,1045,1,12.66,6.6
500754,1049,1,9.78,4.51
500755,1071,1,16.14,10.85
500755,1033,1,23.67,11.3
500755,1072,2,11.81,7.5
500755,1024,1,135.79,99.24
500755,1056,1,93.62,61.62
500755,1069,1,50.32,34.14
500756,1037,1,54.45,25.62
500757,1072,1,11.81,7.5
500757,1006,1,53.62,29.31
500758,1061,1,46.83,26.77
500759,1002,1,21.43,11.57
500759,1083,2,12.54,8.23
500760,1060,1,84.27,56.39
500760,1020,2,67.21,52.37
500761,1004,1,42.61,25.74
500762,1080,2,13.5,9.7
500763,1015,3,145.62,106.1
500764,1034,2,20.06,9.91
500765,1038,1,57.96,23.86
500765,1032,2,31.28,14.2
500765,1016,1,58.01,49.31
500765,1076,2,8.96,6.26
500766,1035,1,58.01,24.53
500766,1043,3,31.33,16.1
500766,1054,1,16.0,7.32
500766,1071,3,16.14,10.85
500766,1051,3,18.62,9.33
500767,1047,1,32.59,16.27
500767,1021,2,53.05,44.77
500768,1004,1,42.61,25.74
500768,1048,1,25.0,12.32
500769,1016,2,58.01,49.31
500769,1014,2,143.17,101.54
500769,1041,2,19.13,8.73
500770,1055,1,17.87,8.33
500771,1017,2,203.45,168.48
500772,1054,2,16.0,7.32
500773,1023,2,97.84,76.62
500774,1001,3,48.84,28.89
500774,1042,3,18.52,8.94
500775,1081,1,18.92,13.34
500776,1003,1,16.76,10.43
500776,1033,2,23.67,11.3
500777,1061,2,46.83,26.77
500778,1036,3,16.3,7.8
500778,1041,2,19.13,8.73
500779,1028,2,20.81,8.8
500779,1076,1,8.96,6.26
500780,1021,1,53.05,44.77
500780,1012,1,35.71,21.89
500781,1040,1,62.95,29.03
500781,1000,1,31.83,20.13
500781,1062,2,39.94,24.4
500781,1010,3,43.12,23.21
500782,1036,1,16.3,7.8
500783,1044,3,36.15,17.97
500783,1027,1,48.53,23.68
500783,1013,1,79.75,62.38
500784,1076,3,8.96,6.26
500784,1007,2,22.65,12.31
500784,1000,2,31.83,20.13
500784,1031,1,61.08,26.7
500784,1050,1,9.96,5.12
500785,1023,1,97.84,76.62
