customer_id,signup_date,region,acquisition_channel
10756,2023-08-25,London,Social
10757,2023-08-14,Midlands,Referral
10758,2023-08-15,South East,Referral
10759,2023-08-13,North West,Referral
10760,2023-08-28,East,Social
10761,2023-08-12,North West,Referral
10762,2023-08-13,East,Social
10763,2023-08-08,South East,Email
10764,2023-08-10,Midlands,Social
10765,2023-08-14,East,Email
10766,2023-08-08,Midlands,Organic Search
10767,2023-08-07,South West,Social
10768,2023-08-04,North East,Social
10769,2023-08-20,South East,Referral
10770,2023-08-01,Yorkshire,Organic Search
10771,2023-08-20,North East,Social
10772,2023-08-23,South East,Organic Search
10773,2023-08-02,Midlands,Organic Search
10774,2023-08-07,South East,Email
10775,2023-08-05,East,Organic Search
10776,2023-08-27,South West,Social
10777,2023-08-19,London,Social
10778,2023-08-11,Yorkshire,Email
10779,2023-08-22,East,Paid Search
10780,2023-08-09,North East,Referral
10781,2023-08-24,South West,Social
10782,2023-08-14,East,Organic Search
10783,2023-09-12,South West,Social
10784,2023-09-26,East,Social
10785,2023-09-14,North West,Paid Search
10786,2023-09-25,East,Organic Search
10787,2023-09-08,Yorkshire,Social
10788,2023-09-26,Midlands,Organic Search
10789,2023-09-14,Scotland,Paid Search
10790,2023-09-05,Midlands,Organic Search
10791,2023-09-11,London,Referral
10792,2023-09-28,Midlands,Paid Search
10793,2023-09-27,North West,Organic Search
10794,2023-09-22,London,Organic Search
10795,2023-09-03,North West,Email
10796,2023-09-24,London,Organic Search
10797,2023-09-07,South East,Organic Search
10798,2023-09-01,North West,Organic Search
10799,2023-09-24,North West,Referral
10800,2023-09-16,South West,Social
10801,2023-09-23,North West,Referral
10802,2023-09-18,Yorkshire,Organic Search
10803,2023-09-15,East,Paid Search
10804,2023-09-09,Midlands,Referral
10805,2023-09-15,North West,Referral
10806,2023-09-16,South East,Organic Search
10807,2023-09-07,Midlands,Paid Search
10808,2023-09-19,South East,Email
10809,2023-09-01,Yorkshire,Referral
10810,2023-09-19,London,Organic Search
10811,2023-09-07,Yorkshire,Paid Search
10812,2023-09-27,Yorkshire,Paid Search
10813,2023-09-22,Midlands,Email
10814,2023-09-16,Scotland,Social
10815,2023-09-16,Midlands,Social
10816,2023-09-12,North West,Social
10817,2023-09-16,North West,Referral
10818,2023-09-21,Scotland,Paid Search
10819,2023-09-27,South East,Referral
10820,2023-09-22,North East,Organic Search
10821,2023-09-05,South East,Organic Search
10822,2023-09-23,North West,Organic Search
10823,2023-09-15,Midlands,Social
10824,2023-09-22,South West,Referral
10825,2023-09-22,East,Organic Search
10826,2023-09-18,Midlands,Organic Search
10827,2023-09-24,Yorkshire,Referral
10828,2023-09-01,East,Social
10829,2023-09-14,South East,Referral
10830,2023-09-04,South West,Paid Search
10831,2023-09-08,North West,Paid Search
10832,2023-09-27,Midlands,Email
10833,2023-09-03,Midlands,Paid Search
10834,2023-09-19,Yorkshire,Social
10835,2023-09-10,London,Email
10836,2023-09-21,Wales,Social
10837,2023-09-02,North West,Paid Search
10838,2023-09-18,Midlands,Social
10839,2023-09-23,North West,Paid Search
10840,2023-09-14,London,Organic Search
10841,2023-09-28,Scotland,Referral
10842,2023-09-02,Yorkshire,Referral
10843,2023-09-23,South West,Paid Search
10844,2023-09-02,South West,Social
10845,2023-09-09,South West,Social
10846,2023-09-02,North West,Email
10847,2023-09-01,Scotland,Social
10848,2023-09-25,South East,Email
10849,2023-09-03,Yorkshire,Social
10850,2023-09-19,South East,Paid Search
10851,2023-09-18,Midlands,Email
10852,2023-09-05,South East,Social
10853,2023-09-03,East,Referral
10854,2023-09-02,North West,Organic Search
10855,2023-09-03,Midlands,Email
10856,2023-09-20,Midlands,Email
10857,2023-09-01,London,Email
10858,2023-09-15,East,Paid Search
10859,2023-09-13,Midlands,Social
10860,2023-09-22,Midlands,Email
10861,2023-09-10,South East,Social
10862,2023-09-03,Yorkshire,Paid Search
10863,2023-09-26,London,Social
10864,2023-09-11,Midlands,Organic Search
10865,2023-09-10,Midlands,Email
10866,2023-09-04,North West,Organic Search
10867,2023-09-15,East,Paid Search
10868,2023-09-04,North East,Paid Search
10869,2023-09-03,London,Email
10870,2023-09-28,Midlands,Organic Search
10871,2023-09-13,South East,Social
10872,2023-09-18,South West,Referral
10873,2023-09-19,East,Social
10874,2023-09-06,North West,Organic Search
10875,2023-09-16,North West,Organic Search
10876,2023-09-09,Midlands,Paid Search
10877,2023-09-03,Midlands,Referral
10878,2023-09-24,London,Social
10879,2023-09-07,Midlands,Organic Search
10880,2023-09-01,South West,Organic Search
10881,2023-09-20,Midlands,Email
10882,2023-09-15,Midlands,Email
10883,2023-09-28,London,Social
10884,2023-09-10,Yorkshire,Referral
10885,2023-09-07,Midlands,Organic Search
10886,2023-09-13,Scotland,Organic Search
10887,2023-09-23,London,Referral
10888,2023-09-26,Yorkshire,Paid Search
10889,2023-09-27,South East,Paid Search
10890,2023-09-19,North West,Referral
10891,2023-09-06,London,Paid Search
10892,2023-09-24,Midlands,Social
10893,2023-09-15,South East,Email
10894,2023-09-03,South East,Email
10895,2023-09-14,London,Organic Search
10896,2023-09-10,Yorkshire,Social
10897,2023-09-23,Midlands,Paid Search
10898,2023-09-15,Wales,Paid Search
10899,2023-09-13,East,Referral
10900,2023-09-28,London,Paid Search
10901,2023-09-26,Scotland,Social
10902,2023-09-26,East,Social
10903,2023-09-03,North West,Organic Search
10904,2023-09-22,Midlands,Social
10905,2023-09-02,East,Social
10906,2023-10-21,Midlands,Email
10907,2023-10-26,Midlands,Organic Search
10908,2023-10-09,Yorkshire,Email
10909,2023-10-18,London,Social
10910,2023-10-15,Midlands,Paid Search
10911,2023-10-22,London,Paid Search
10912,2023-10-12,Wales,Paid Search
10913,2023-10-10,Midlands,Referral
10914,2023-10-04,South East,Social
10915,2023-10-12,Yorkshire,Paid Search
10916,2023-10-07,East,Paid Search
10917,2023-10-04,Midlands,Social
10918,2023-10-11,North East,Organic Search
10919,2023-10-23,North West,Email
10920,2023-10-21,North West,Email
10921,2023-10-24,Yorkshire,Organic Search
10922,2023-10-06,Midlands,Paid Search
10923,2023-10-15,Yorkshire,Paid Search
10924,2023-10-06,North West,Social
10925,2023-10-13,North East,Social
10926,2023-10-07,Midlands,Paid Search
10927,2023-10-01,London,Organic Search
10928,2023-10-25,London,Email
10929,2023-10-19,North West,Email
10930,2023-10-06,Midlands,Organic Search
10931,2023-10-04,Yorkshire,Email
10932,2023-10-17,Scotland,Organic Search
10933,2023-10-13,London,Social
10934,2023-10-12,Midlands,Paid Search
10935,2023-10-06,South East,Social
10936,2023-10-10,South West,Social
10937,2023-10-22,North West,Organic Search
10938,2023-10-10,North West,Paid Search
10939,2023-10-05,East,Paid Search
10940,2023-10-05,London,Paid Search
10941,2023-10-16,London,Social
10942,2023-10-21,South West,Organic Search
10943,2023-10-06,East,Organic Search
10944,2023-10-11,South East,Social
10945,2023-10-28,Midlands,Organic Search
10946,2023-10-05,North West,Paid Search
10947,2023-10-18,East,Paid Search
10948,2023-10-22,East,Social
10949,2023-10-15,East,Organic Search
10950,2023-10-01,South East,Organic Search
10951,2023-10-02,Yorkshire,Paid Search
10952,2023-10-06,South East,Social
10953,2023-10-25,South East,Paid Search
10954,2023-10-04,London,Organic Search
10955,2023-10-18,South East,Paid Search
10956,2023-10-27,South East,Email
10957,2023-10-15,East,Referral
10958,2023-10-04,London,Social
10959,2023-10-08,Yorkshire,Referral
10960,2023-10-15,Yorkshire,Email
10961,2023-10-03,Midlands,Referral
10962,2023-10-25,South East,Organic Search
10963,2023-10-24,London,Paid Search
10964,2023-10-23,London,Paid Search
10965,2023-10-20,North West,Organic Search
10966,2023-10-07,South East,Social
10967,2023-10-18,Yorkshire,Paid Search
10968,2023-10-11,Scotland,Organic Search
10969,2023-10-19,Yorkshire,Email
10970,2023-10-22,South East,Organic Search
10971,2023-10-25,South East,Referral
10972,2023-10-09,South East,Organic Search
10973,2023-10-28,North West,Organic Search
10974,2023-10-11,South East,Email
10975,2023-10-22,Midlands,Organic Search
10976,2023-10-21,Yorkshire,Paid Search
10977,2023-10-15,North East,Email
10978,2023-10-25,North West,Paid Search
10979,2023-10-09,London,Email
10980,2023-10-15,Scotland,Organic Search
10981,2023-10-01,South East,Email
10982,2023-10-03,London,Paid Search
10983,2023-10-22,London,Email
10984,2023-10-26,East,Organic Search
10985,2023-10-14,South East,Paid Search
10986,2023-10-11,South East,Organic Search
10987,2023-10-19,North West,Email
10988,2023-10-26,Midlands,Social
10989,2023-10-02,North East,Social
10990,2023-10-27,Midlands,Organic Search
10991,2023-10-28,North West,Paid Search
10992,2023-10-14,North West,Social
10993,2023-10-05,South West,Organic Search
10994,2023-10-28,South West,Organic Search
10995,2023-10-21,Midlands,Organic Search
10996,2023-10-22,South West,Organic Search
10997,2023-10-13,London,Social
10998,2023-10-25,Yorkshire,Social
10999,2023-10-23,North West,Organic Search
11000,2023-10-03,North West,Organic Search
11001,2023-10-22,Midlands,Organic Search
11002,2023-10-11,South East,Referral
11003,2023-10-14,London,Paid Search
11004,2023-10-08,Midlands,Social
11005,2023-10-04,North West,Paid Search
11006,2023-10-10,North West,Email
11007,2023-10-25,South East,Social
11008,2023-10-22,North West,Paid Search
11009,2023-10-01,London,Organic Search
11010,2023-10-12,London,Social
11011,2023-10-05,South West,Social
11012,2023-10-15,South East,Organic Search
11013,2023-10-04,North West,Organic Search
11014,2023-11-24,Midlands,Referral
11015,2023-11-11,South East,Organic Search
11016,2023-11-21,North West,Paid Search
11017,2023-11-20,London,Organic Search
11018,2023-11-23,North East,Email
11019,2023-11-10,North West,Social
11020,2023-11-07,London,Organic Search
11021,2023-11-02,South East,Email
11022,2023-11-08,East,Organic Search
11023,2023-11-16,London,Organic Search
11024,2023-11-01,Scotland,Referral
11025,2023-11-05,Midlands,Email
11026,2023-11-14,Midlands,Social
11027,2023-11-25,Midlands,Referral
11028,2023-11-03,North East,Organic Search
11029,2023-11-09,North West,Referral
11030,2023-11-26,Midlands,Organic Search
11031,2023-11-23,East,Paid Search
11032,2023-11-23,Midlands,Social
11033,2023-11-18,London,Organic Search
11034,2023-11-10,North East,Referral
11035,2023-11-26,North West,Organic Search
11036,2023-11-19,London,Email
11037,2023-11-22,London,Organic Search
11038,2023-11-14,London,Email
11039,2023-11-02,Yorkshire,Referral
11040,2023-11-04,Midlands,Social
11041,2023-11-10,London,Social
11042,2023-11-06,North West,Social
11043,2023-11-23,North East,Paid Search
11044,2023-11-12,East,Email
11045,2023-11-24,Yorkshire,Paid Search
11046,2023-11-24,South East,Organic Search
11047,2023-11-04,South East,Organic Search
11048,2023-11-26,Midlands,Paid Search
11049,2023-11-09,London,Social
11050,2023-11-03,East,Paid Search
11051,2023-11-02,East,Social
11052,2023-11-12,North West,Email
11053,2023-11-19,London,Organic Search
11054,2023-11-24,East,Organic Search
11055,2023-11-28,North East,Organic Search
11056,2023-11-12,Midlands,Organic Search
11057,2023-11-28,North East,Email
11058,2023-11-23,London,Paid Search
11059,2023-11-11,Yorkshire,Referral
11060,2023-11-11,Yorkshire,Organic Search
11061,2023-11-12,North West,Social
11062,2023-11-02,North West,Email
11063,2023-11-02,Scotland,Organic Search
11064,2023-11-15,South East,Email
11065,2023-11-10,Yorkshire,Paid Search
11066,2023-11-01,Midlands,Organic Search
11067,2023-11-26,Yorkshire,Social
11068,2023-11-15,Midlands,Referral
11069,2023-11-25,South East,Social
11070,2023-11-18,South East,Organic Search
11071,2023-11-01,South West,Organic Search
11072,2023-11-18,Midlands,Email
11073,2023-11-01,Scotland,Organic Search
11074,2023-11-22,Midlands,Social
11075,2023-11-10,North West,Paid Search
11076,2023-11-08,Midlands,Referral
11077,2023-11-05,London,Organic Search
11078,2023-11-08,South West,Paid Search
11079,2023-11-23,South West,Paid Search
11080,2023-11-24,North West,Organic Search
11081,2023-11-05,London,Paid Search
11082,2023-11-19,East,Paid Search
11083,2023-11-05,Yorkshire,Organic Search
11084,2023-11-11,South West,Paid Search
11085,2023-11-27,London,Organic Search
11086,2023-11-09,Yorkshire,Referral
11087,2023-11-05,South East,Social
11088,2023-11-05,North West,Paid Search
11089,2023-11-11,Midlands,Paid Search
11090,2023-11-25,North West,Organic Search
11091,2023-11-09,South East,Organic Search
11092,2023-11-26,London,Email
11093,2023-11-23,London,Organic Search
11094,2023-11-28,Yorkshire,Organic Search
11095,2023-11-08,Scotland,Paid Search
11096,2023-11-02,London,Organic Search
11097,2023-11-06,North East,Paid Search
11098,2023-11-15,East,Paid Search
11099,2023-11-04,Midlands,Email
11100,2023-11-05,North West,Organic Search
11101,2023-11-25,Scotland,Organic Search
11102,2023-11-27,Midlands,Social
11103,2023-11-21,North West,Social
11104,2023-11-27,North East,Referral
11105,2023-11-07,South West,Paid Search
11106,2023-11-05,North West,Email
11107,2023-11-26,Midlands,Organic Search
11108,2023-11-15,North East,Referral
11109,2023-11-14,South East,Paid Search
11110,2023-11-01,Midlands,Paid Search
11111,2023-11-12,North West,Organic Search
11112,2023-11-09,Midlands,Organic Search
11113,2023-11-20,London,Organic Search
11114,2023-11-10,East,Referral
11115,2023-11-16,North East,Organic Search
11116,2023-11-05,Midlands,Social
11117,2023-11-26,East,Social
11118,2023-11-26,East,Organic Search
11119,2023-11-13,South East,Paid Search
11120,2023-11-18,South East,Paid Search
11121,2023-11-19,East,Paid Search
11122,2023-11-06,North East,Social
11123,2023-11-01,South West,Email
11124,2023-11-02,South East,Paid Search
11125,2023-11-12,South East,Referral
11126,2023-11-06,North West,Social
11127,2023-11-09,East,Email
11128,2023-11-24,North East,Referral
11129,2023-11-08,London,Referral
11130,2023-11-13,Midlands,Email
11131,2023-11-28,North West,Organic Search
11132,2023-11-11,South East,Social
11133,2023-11-19,North East,Social
11134,2023-11-19,East,Social
11135,2023-11-07,South East,Email
11136,2023-11-16,East,Organic Search
11137,2023-11-02,North West,Organic Search
11138,2023-11-08,North East,Paid Search
11139,2023-11-11,South West,Organic Search
11140,2023-11-05,Midlands,Organic Search
11141,2023-11-26,South East,Organic Search
11142,2023-11-01,North West,Social
11143,2023-11-05,South East,Email
11144,2023-11-28,Midlands,Organic Search
11145,2023-11-23,South West,Paid Search
11146,2023-11-04,Midlands,Organic Search
11147,2023-11-06,London,Paid Search
11148,2023-11-21,Scotland,Social
11149,2023-11-06,London,Social
11150,2023-11-20,South East,Organic Search
11151,2023-11-19,South East,Paid Search
11152,2023-11-24,London,Organic Search
11153,2023-11-24,North East,Social
11154,2023-11-19,Midlands,Referral
11155,2023-11-19,North East,Social
11156,2023-11-26,Scotland,Organic Search
11157,2023-11-19,North West,Paid Search
11158,2023-11-11,London,Organic Search
11159,2023-11-11,North West,Referral
11160,2023-11-03,South East,Social
11161,2023-11-24,South West,Paid Search
11162,2023-11-09,North West,Social
11163,2023-11-12,Yorkshire,Organic Search
11164,2023-11-01,North East,Paid Search
11165,2023-11-14,Scotland,Referral
11166,2023-11-16,South West,Paid Search
11167,2023-11-13,North West,Paid Search
11168,2023-11-28,London,Email
11169,2023-11-08,North West,Organic Search
11170,2023-11-28,North East,Organic Search
11171,2023-11-09,Scotland,Organic Search
11172,2023-11-06,South West,Organic Search
11173,2023-11-03,East,Referral
11174,2023-11-03,Midlands,Referral
11175,2023-11-16,London,Paid Search
11176,2023-11-21,North West,Referral
11177,2023-11-06,North East,Organic Search
11178,2023-11-07,Midlands,Paid Search
11179,2023-11-24,East,Social
11180,2023-11-10,Yorkshire,Organic Search
11181,2023-11-19,East,Paid Search
11182,2023-11-02,Midlands,Paid Search
11183,2023-11-10,South East,Social
11184,2023-11-16,North West,Organic Search
11185,2023-11-06,London,Referral
11186,2023-11-16,South East,Organic Search
11187,2023-11-13,Midlands,Referral
