order_id,customer_id,order_date,status
500871,10310,2023-12-11,completed
500872,10310,2023-12-17,returned
500873,10311,2023-04-25,completed
500874,10311,2023-08-03,completed
500875,10312,2023-04-24,completed
500876,10312,2023-08-29,completed
500877,10312,2023-09-29,completed
500878,10312,2023-11-22,completed
500879,10313,2023-04-18,completed
500880,10313,2023-05-11,completed
500881,10313,2023-05-17,completed
500882,10314,2023-04-26,completed
500883,10314,2023-04-29,completed
500884,10315,2023-04-11,completed
500885,10316,2023-04-10,returned
500886,10316,2023-04-23,completed
500887,10316,2023-04-27,completed
500888,10316,2023-06-23,completed
500889,10317,2023-04-26,completed
500890,10318,2023-04-17,completed
500891,10319,2023-04-14,completed
500892,10319,2023-05-14,completed
500893,10319,2023-06-19,completed
500894,10320,2023-04-24,completed
500895,10321,2023-04-03,completed
500896,10321,2023-06-22,completed
500897,10322,2023-04-14,completed
500898,10322,2023-04-19,completed
500899,10322,2023-05-20,completed
500900,10322,2023-07-08,completed
500901,10322,2023-07-19,completed
500902,10323,2023-04-18,cancelled
500903,10323,2023-05-27,completed
500904,10324,2023-04-01,completed
500905,10325,2023-04-24,completed
500906,10325,2023-05-02,completed
500907,10326,2023-04-29,completed
500908,10326,2023-05-02,completed
500909,10326,2023-06-10,completed
500910,10327,2023-04-23,completed
500911,10327,2023-08-07,completed
500912,10327,2023-10-11,completed
500913,10327,2024-02-15,completed
500914,10328,2023-04-14,completed
500915,10328,2023-05-08,completed
500916,10329,2023-04-16,completed
500917,10330,2023-04-25,completed
500918,10330,2023-06-16,completed
500919,10331,2023-04-20,completed
500920,10332,2023-04-13,completed
500921,10332,2023-05-04,returned
500922,10333,2023-04-15,completed
500923,10334,2023-04-23,completed
500924,10335,2023-04-24,completed
500925,10335,2023-05-21,completed
500926,10336,2023-04-14,returned
500927,10336,2023-06-04,completed
500928,10337,2023-04-14,completed
500929,10337,2023-09-07,completed
500930,10337,2024-01-16,completed
500931,10338,2023-04-14,completed
500932,10338,2023-05-16,completed
500933,10338,2023-06-19,completed
500934,10338,2023-06-25,completed
500935,10339,2023-04-06,completed
500936,10339,2023-04-21,completed
500937,10340,2023-04-13,completed
500938,10340,2023-05-27,returned
500939,10340,2023-06-11,returned
500940,10340,2023-06-26,completed
500941,10340,2023-08-09,cancelled
500942,10340,2023-12-02,completed
500943,10341,2023-04-20,completed
500944,10341,2023-06-16,completed
500945,10342,2023-04-09,completed
500946,10342,2023-05-10,completed
500947,10342,2023-06-22,completed
500948,10343,2023-04-29,completed
500949,10343,2023-05-08,completed
500950,10343,2023-05-30,completed
500951,10344,2023-04-20,completed
500952,10344,2023-10-09,completed
500953,10345,2023-04-15,returned
500954,10346,2023-04-14,completed
500955,10346,2023-04-17,completed
500956,10347,2023-04-10,completed
500957,10347,2023-05-15,returned
500958,10347,2023-05-25,completed
500959,10347,2023-08-13,completed
500960,10347,2024-11-28,completed
500961,10348,2023-04-17,completed
500962,10348,2023-04-24,completed
500963,10349,2023-04-15,completed
500964,10349,2023-06-11,completed
500965,10349,2023-09-17,completed
500966,10350,2023-04-12,completed
500967,10351,2023-04-16,completed
500968,10351,2023-05-20,completed
500969,10351,2023-07-22,completed
500970,10352,2023-04-24,completed
500971,10353,2023-04-21,completed
500972,10353,2023-07-19,completed
500973,10353,2024-01-17,completed
500974,10354,2023-04-13,completed
500975,10354,2023-04-18,completed
500976,10354,2023-06-09,completed
500977,10354,2023-08-03,returned
500978,10354,2023-09-15,completed
500979,10354,2023-09-18,completed
500980,10354,2024-03-31,completed
500981,10355,2023-04-27,completed
500982,10355,2023-06-22,completed
500983,10356,2023-04-21,completed
500984,10357,2023-04-28,completed
500985,10357,2023-05-09,returned
500986,10357,2023-06-20,returned
500987,10357,2023-07-01,completed
500988,10358,2023-04-21,completed
500989,10359,2023-04-02,completed
500990,10359,2023-05-16,completed
500991,10359,2023-12-12,completed
500992,10360,2023-04-21,completed
500993,10360,2023-06-01,completed
500994,10361,2023-04-10,completed
500995,10361,2023-07-24,completed
500996,10361,2023-08-15,completed
500997,10361,2024-01-24,completed
500998,10362,2023-04-07,returned
500999,10363,2023-05-12,completed
501000,10364,2023-05-28,completed
501001,10364,2023-07-29,completed
501002,10364,2023-12-26,returned
501003,10364,2024-03-14,returned
501004,10365,2023-05-18,returned
501005,10365,2023-06-07,completed
501006,10365,2023-09-03,completed
501007,10366,2023-05-29,completed
501008,10367,2023-05-06,completed
501009,10367,2023-06-12,completed
501010,10368,2023-05-29,completed
501011,10368,2023-06-29,completed
501012,10368,2023-09-16,completed
501013,10368,2023-10-05,completed
501014,10369,2023-05-13,completed
501015,10369,2023-09-03,completed
501016,10369,2023-11-10,completed
501017,10369,2023-12-08,completed
501018,10369,2024-07-20,completed
501019,10370,2023-05-12,completed
501020,10370,2023-05-15,completed
501021,10371,2023-05-10,completed
501022,10371,2023-06-01,completed
501023,10371,2023-06-07,completed
501024,10371,2023-07-01,completed
501025,10372,2023-05-24,completed
501026,10373,2023-05-16,completed
501027,10373,2023-05-19,completed
501028,10374,2023-05-04,completed
501029,10375,2023-05-22,completed
501030,10375,2023-06-28,completed
501031,10375,2023-07-30,completed
501032,10375,2023-09-21,returned
501033,10375,2023-12-30,completed
501034,10375,2024-02-25,completed
501035,10376,2023-05-22,completed
501036,10376,2023-05-26,completed
501037,10377,2023-05-28,returned
501038,10377,2023-05-31,completed
501039,10378,2023-05-22,completed
501040,10378,2023-06-02,completed
501041,10379,2023-05-04,completed
501042,10379,2023-05-10,completed
501043,10379,2023-08-20,completed
501044,10379,2023-10-17,completed
501045,10379,2024-01-05,completed
501046,10379,2024-04-02,completed
501047,10380,2023-05-04,completed
501048,10380,2023-05-14,completed
501049,10381,2023-05-15,returned
501050,10381,2023-05-23,completed
501051,10381,2023-07-04,completed
501052,10382,2023-05-27,completed
501053,10383,2023-05-20,completed
501054,10383,2023-05-23,returned
501055,10384,2023-05-16,cancelled
501056,10385,2023-05-20,completed
501057,10385,2023-06-06,cancelled
501058,10386,2023-05-03,completed
501059,10387,2023-05-15,completed
501060,10387,2023-07-09,completed
501061,10388,2023-05-06,completed
501062,10388,2023-05-09,completed
501063,10388,2023-05-20,completed
501064,10388,2023-08-03,completed
501065,10388,2023-08-12,completed
501066,10389,2023-05-21,completed
501067,10390,2023-05-08,completed
501068,10391,2023-05-27,completed
501069,10391,2023-06-27,completed
501070,10391,2023-08-10,completed
501071,10392,2023-05-23,returned
501072,10392,2023-05-27,completed
501073,10392,2023-05-31,completed
501074,10392,2023-09-12,completed
501075,10393,2023-05-03,completed
501076,10393,2023-08-03,cancelled
501077,10393,2023-08-26,completed
501078,10394,2023-05-05,completed
501079,10395,2023-05-28,returned
501080,10395,2023-07-21,completed
501081,10395,2023-09-09,completed
501082,10395,2023-10-28,completed
501083,10396,2023-05-10,completed
501084,10397,2023-05-28,cancelled
501085,10397,2023-06-14,completed
501086,10397,2023-06-21,completed
501087,10398,2023-05-04,completed
501088,10399,2023-05-08,completed
501089,10399,2023-05-11,completed
501090,10399,2023-06-23,completed
501091,10399,2023-07-20,completed
501092,10400,2023-05-06,completed
501093,10400,2023-06-30,cancelled
501094,10400,2023-10-26,completed
501095,10401,2023-05-03,completed
501096,10401,2023-05-18,completed
501097,10402,2023-05-20,completed
501098,10402,2023-06-14,completed
501099,10402,2023-07-27,completed
501100,10402,2023-08-05,completed
501101,10403,2023-05-03,completed
501102,10403,2023-07-11,completed
501103,10404,2023-05-06,completed
501104,10405,2023-05-25,completed
501105,10405,2023-06-27,completed
501106,10405,2023-09-20,completed
501107,10406,2023-05-16,completed
501108,10407,2023-05-03,completed
501109,10408,2023-05-24,completed
501110,10408,2023-05-27,completed
501111,10408,2023-06-21,completed
501112,10409,2023-05-01,cancelled
501113,10410,2023-05-13,completed
501114,10411,2023-05-23,cancelled
501115,10411,2023-06-30,completed
501116,10412,2023-05-05,completed
501117,10413,2023-05-05,completed
501118,10413,2023-06-11,completed
501119,10414,2023-05-19,completed
501120,10415,2023-05-23,completed
501121,10416,2023-05-21,completed
501122,10416,2023-09-23,completed
501123,10416,2023-11-11,completed
501124,10417,2023-05-06,completed
501125,10417,2023-06-18,completed
501126,10417,2023-08-04,completed
501127,10417,2023-11-17,completed
501128,10417,2023-12-11,completed
501129,10417,2023-12-28,completed
501130,10418,2023-05-27,completed
501131,10419,2023-05-16,completed
501132,10419,2024-02-12,completed
501133,10420,2023-05-13,completed
501134,10420,2023-06-07,completed
501135,10420,2023-07-19,completed
501136,10421,2023-05-27,completed
501137,10421,2023-06-29,completed
501138,10421,2023-07-26,completed
501139,10421,2023-11-02,completed
501140,10421,2024-04-09,completed
501141,10421,2024-04-15,completed
501142,10422,2023-05-23,completed
501143,10422,2023-06-23,completed
501144,10423,2023-05-25,completed
501145,10423,2023-07-14,completed
501146,10423,2023-07-27,completed
501147,10423,2023-09-20,completed
501148,10423,2023-10-05,completed
501149,10423,2023-10-27,completed
501150,10423,2024-07-09,completed
501151,10423,2024-08-15,completed
501152,10423,2024-12-20,completed
501153,10423,2025-01-06,completed
501154,10424,2023-05-30,completed
501155,10424,2023-09-29,completed
501156,10424,2024-03-14,completed
501157,10424,2024-05-23,completed
501158,10424,2024-06-03,completed
501159,10425,2023-05-24,completed
501160,10426,2023-05-18,completed
501161,10426,2023-07-12,completed
501162,10427,2023-05-21,completed
501163,10427,2023-06-04,completed
501164,10427,2023-06-07,completed
501165,10428,2023-05-13,completed
501166,10428,2023-05-16,completed
501167,10429,2023-05-15,completed
501168,10429,2023-09-26,completed
501169,10429,2023-12-27,completed
501170,10429,2024-02-13,completed
501171,10429,2024-05-26,completed
501172,10429,2024-06-17,completed
501173,10429,2024-07-11,completed
501174,10429,2024-12-10,completed
501175,10430,2023-05-12,completed
501176,10430,2023-05-15,completed
501177,10431,2023-05-19,completed
501178,10432,2023-05-19,completed
501179,10432,2023-06-27,completed
501180,10432,2023-07-18,completed
501181,10433,2023-05-31,completed
501182,10433,2023-06-09,completed
501183,10434,2023-05-12,completed
501184,10434,2023-08-26,completed
501185,10435,2023-05-30,completed
501186,10435,2023-07-28,completed
501187,10435,2023-08-01,completed
501188,10435,2024-04-07,completed
501189,10435,2024-04-20,completed
501190,10435,2024-05-24,completed
501191,10436,2023-05-20,completed
501192,10436,2023-11-17,completed
501193,10436,2024-01-12,completed
501194,10436,2024-03-01,completed
501195,10436,2024-03-16,completed
501196,10437,2023-05-01,completed
501197,10437,2023-05-09,completed
501198,10438,2023-05-24,completed
501199,10438,2023-09-05,completed
501200,10439,2023-05-24,completed
501201,10440,2023-05-12,completed
501202,10441,2023-05-21,completed
501203,10441,2023-07-05,completed
501204,10441,2023-07-29,cancelled
501205,10441,2023-08-20,completed
501206,10442,2023-05-24,completed
501207,10442,2023-06-25,completed
501208,10442,2023-11-13,completed
501209,10442,2023-11-16,completed
501210,10443,2023-05-25,returned
501211,10443,2023-06-21,completed
501212,10444,2023-05-18,completed
501213,10444,2023-07-11,completed
501214,10445,2023-05-27,completed
501215,10446,2023-05-20,completed
501216,10446,2023-08-07,completed
501217,10446,2023-08-14,completed
501218,10447,2023-05-08,completed
501219,10447,2023-05-11,completed
501220,10447,2023-05-14,completed
501221,10448,2023-05-06,completed
501222,10448,2023-05-14,completed
501223,10448,2023-09-09,returned
501224,10448,2024-01-26,completed
501225,10448,2024-03-20,completed
501226,10449,2023-05-19,completed
501227,10449,2023-06-28,completed
501228,10449,2023-07-06,completed
501229,10450,2023-05-10,completed
501230,10451,2023-05-14,completed
501231,10452,2023-05-21,completed
501232,10452,2023-12-07,completed
501233,10452,2024-01-08,completed
501234,10452,2024-02-12,completed
501235,10452,2024-03-07,completed
501236,10453,2023-05-05,completed
501237,10453,2023-07-07,completed
501238,10453,2023-07-27,completed
501239,10454,2023-05-04,completed
501240,10454,2023-05-12,completed
501241,10454,2023-05-21,completed
501242,10454,2023-06-27,completed
501243,10454,2023-09-21,completed
501244,10454,2024-03-27,completed
501245,10454,2024-04-13,completed
501246,10455,2023-05-07,completed
501247,10455,2023-06-08,completed
501248,10456,2023-05-13,completed
501249,10456,2023-05-24,completed
501250,10456,2023-10-18,completed
501251,10457,2023-05-24,completed
501252,10457,2023-08-27,completed
501253,10458,2023-05-21,completed
501254,10458,2023-05-24,completed
501255,10458,2023-06-01,completed
501256,10458,2023-07-12,completed
501257,10459,2023-05-28,returned
501258,10459,2023-07-18,completed
501259,10459,2023-09-07,completed
501260,10459,2023-09-27,completed
501261,10459,2023-11-19,completed
501262,10459,2024-01-01,cancelled
501263,10460,2023-05-14,completed
501264,10460,2023-06-09,completed
501265,10461,2023-05-01,completed
501266,10461,2023-05-12,completed
501267,10461,2024-01-15,completed
501268,10461,2024-04-29,completed
501269,10462,2023-05-14,completed
501270,10462,2023-06-30,completed
501271,10462,2023-08-24,completed
501272,10462,2024-01-04,completed
501273,10462,2024-03-07,completed
501274,10462,2024-05-08,completed
501275,10462,2024-07-13,completed
501276,10463,2023-05-23,completed
501277,10463,2023-08-19,completed
501278,10464,2023-05-15,completed
501279,10465,2023-05-27,completed
501280,10465,2023-06-21,completed
501281,10466,2023-05-24,completed
501282,10466,2023-06-27,completed
501283,10466,2023-07-29,completed
501284,10467,2023-06-28,completed
501285,10468,2023-06-15,completed
501286,10468,2023-06-26,completed
501287,10468,2023-09-01,completed
